,drug_name,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
415,ZYTIGA,all,61,51,50,1.0,11,0.9803921568627451,0.819672131147541,0.8928571428571428
416,ZYTIGA,exact-meddra,43,51,41,,2,,0.9534883720930233,
417,ZYTIGA,non-meddra,18,51,9,,9,,0.5,
418,ZYTIGA,negated,3,51,2,,1,,0.6666666666666666,
419,ZYTIGA,discontinuous,1,51,0,,1,,0.0,
420,DUAVEE,all,17,17,17,0.0,0,1.0,1.0,1.0
421,DUAVEE,exact-meddra,14,17,14,,0,,1.0,
422,DUAVEE,non-meddra,3,17,3,,0,,1.0,
423,DUAVEE,negated,1,17,1,,0,,1.0,
424,DUAVEE,discontinuous,0,17,0,,0,,,
425,SAPHRIS,all,139,73,66,7.0,73,0.9041095890410958,0.4748201438848921,0.6226415094339622
426,SAPHRIS,exact-meddra,101,73,56,,45,,0.5544554455445545,
427,SAPHRIS,non-meddra,38,73,10,,28,,0.2631578947368421,
428,SAPHRIS,negated,2,73,1,,1,,0.5,
429,SAPHRIS,discontinuous,10,73,1,,9,,0.1,
430,DUREZOL,all,35,43,33,10.0,2,0.7674418604651163,0.9428571428571428,0.8461538461538461
431,DUREZOL,exact-meddra,26,43,25,,1,,0.9615384615384616,
432,DUREZOL,non-meddra,9,43,8,,1,,0.8888888888888888,
433,DUREZOL,negated,0,43,0,,0,,,
434,DUREZOL,discontinuous,5,43,5,,0,,1.0,
435,ZYDELIG,all,51,47,45,2.0,6,0.9574468085106383,0.8823529411764706,0.9183673469387754
436,ZYDELIG,exact-meddra,46,47,42,,4,,0.9130434782608695,
437,ZYDELIG,non-meddra,5,47,3,,2,,0.6,
438,ZYDELIG,negated,0,47,0,,0,,,
439,ZYDELIG,discontinuous,0,47,0,,0,,,
440,KALBITOR,all,19,22,12,10.0,7,0.5454545454545454,0.631578947368421,0.5853658536585366
441,KALBITOR,exact-meddra,18,22,11,,7,,0.6111111111111112,
442,KALBITOR,non-meddra,1,22,1,,0,,1.0,
443,KALBITOR,negated,0,22,0,,0,,,
444,KALBITOR,discontinuous,6,22,0,,6,,0.0,
445,ADCETRIS,all,75,72,64,8.0,11,0.8888888888888888,0.8533333333333334,0.8707482993197277
446,ADCETRIS,exact-meddra,58,72,56,,2,,0.9655172413793104,
447,ADCETRIS,non-meddra,17,72,8,,9,,0.47058823529411764,
448,ADCETRIS,negated,1,72,1,,0,,1.0,
449,ADCETRIS,discontinuous,2,72,0,,2,,0.0,
450,BESIVANCE,all,7,6,6,0.0,1,1.0,0.8571428571428571,0.923076923076923
451,BESIVANCE,exact-meddra,6,6,6,,0,,1.0,
452,BESIVANCE,non-meddra,1,6,0,,1,,0.0,
453,BESIVANCE,negated,0,6,0,,0,,,
454,BESIVANCE,discontinuous,0,6,0,,0,,,
455,CLEVIPREX,all,16,15,15,0.0,1,1.0,0.9375,0.967741935483871
456,CLEVIPREX,exact-meddra,13,15,13,,0,,1.0,
457,CLEVIPREX,non-meddra,3,15,2,,1,,0.6666666666666666,
458,CLEVIPREX,negated,0,15,0,,0,,,
459,CLEVIPREX,discontinuous,0,15,0,,0,,,
460,XTANDI,all,68,50,48,2.0,20,0.96,0.7058823529411765,0.8135593220338982
461,XTANDI,exact-meddra,56,50,41,,15,,0.7321428571428571,
462,XTANDI,non-meddra,12,50,7,,5,,0.5833333333333334,
463,XTANDI,negated,1,50,1,,0,,1.0,
464,XTANDI,discontinuous,1,50,1,,0,,1.0,
465,BOSULIF,all,84,73,67,6.0,17,0.9178082191780822,0.7976190476190477,0.8535031847133758
466,BOSULIF,exact-meddra,67,73,59,,8,,0.8805970149253731,
467,BOSULIF,non-meddra,17,73,8,,9,,0.47058823529411764,
468,BOSULIF,negated,0,73,0,,0,,,
469,BOSULIF,discontinuous,5,73,3,,2,,0.6,
470,CARBAGLU,all,22,20,20,0.0,2,1.0,0.9090909090909091,0.9523809523809523
471,CARBAGLU,exact-meddra,20,20,19,,1,,0.95,
472,CARBAGLU,non-meddra,2,20,1,,1,,0.5,
473,CARBAGLU,negated,0,20,0,,0,,,
474,CARBAGLU,discontinuous,0,20,0,,0,,,
475,SIMPONI,all,54,39,31,8.0,23,0.7948717948717948,0.5740740740740741,0.6666666666666666
476,SIMPONI,exact-meddra,34,39,26,,8,,0.7647058823529411,
477,SIMPONI,non-meddra,20,39,5,,15,,0.25,
478,SIMPONI,negated,0,39,0,,0,,,
479,SIMPONI,discontinuous,2,39,0,,2,,0.0,
480,BENLYSTA,all,26,21,18,3.0,8,0.8571428571428571,0.6923076923076923,0.7659574468085107
481,BENLYSTA,exact-meddra,20,21,14,,6,,0.7,
482,BENLYSTA,non-meddra,6,21,4,,2,,0.6666666666666666,
483,BENLYSTA,negated,0,21,0,,0,,,
484,BENLYSTA,discontinuous,0,21,0,,0,,,
485,TOVIAZ,all,37,35,32,3.0,5,0.9142857142857143,0.8648648648648649,0.888888888888889
486,TOVIAZ,exact-meddra,33,35,31,,2,,0.9393939393939394,
487,TOVIAZ,non-meddra,4,35,1,,3,,0.25,
488,TOVIAZ,negated,0,35,0,,0,,,
489,TOVIAZ,discontinuous,0,35,0,,0,,,
490,ENTEREG,all,1,1,1,0.0,0,1.0,1.0,1.0
491,ENTEREG,exact-meddra,1,1,1,,0,,1.0,
492,ENTEREG,non-meddra,0,1,0,,0,,,
493,ENTEREG,negated,0,1,0,,0,,,
494,ENTEREG,discontinuous,0,1,0,,0,,,
495,VIZAMYL,all,8,9,7,2.0,1,0.7777777777777778,0.875,0.823529411764706
496,VIZAMYL,exact-meddra,8,9,7,,1,,0.875,
497,VIZAMYL,non-meddra,0,9,0,,0,,,
498,VIZAMYL,negated,0,9,0,,0,,,
499,VIZAMYL,discontinuous,0,9,0,,0,,,
500,AMPYRA,all,18,21,18,3.0,0,0.8571428571428571,1.0,0.923076923076923
501,AMPYRA,exact-meddra,17,21,17,,0,,1.0,
502,AMPYRA,non-meddra,1,21,1,,0,,1.0,
503,AMPYRA,negated,0,21,0,,0,,,
504,AMPYRA,discontinuous,0,21,0,,0,,,
